,Example_Mi2
BTN2A2,1.2598782450828743
BTN3A1,2.3974169472619917
BTN3A2,3.2233643495236866
BTN3A3,3.136285205037106
BTNL9,3.2393039417088643
BUB3,3.096024615270977
BUD31,0.8113618178730775
BVES,4.0188526297728355
BVES_AS1,1.9975189219061043
BYSL,2.7536376695172144
BZRAP1_AS1,0.6144585838175485
BZW1,1.4250317635703793
BZW2,4.954728447889466
C10orf10,5.5652858353419115
C10orf11,1.4561547725586736
C10orf128,2.8491255098507757
C10orf32,3.414388582373756
C10orf35,1.5991784176045385
C10orf54,3.121213763201655
C10orf71,5.730723091492279
C10orf71_AS1,3.7068821727559818
C11orf1,2.805757658241327
C11orf24,2.4536744496617096
C11orf31,4.686566597698538
C11orf49,0.8602030837893136
C11orf54,2.4106192301653673
C11orf57,2.8229370210729523
C11orf68,4.807791107184531
C11orf73,3.339986927830257
C11orf74,3.247767652461832
C11orf84,2.123094166679404
C11orf96,5.125350124229602
C11orf98,0.4485904705547256
C12orf10,2.6687138497400995
C12orf29,1.848898323384371
C12orf4,2.1735940295867167
C12orf43,1.4434400195147798
C12orf45,1.8136081619517717
C12orf57,5.530134830911776
C12orf65,2.5998898569011155
C12orf73,2.74626916715714
C12orf75,4.851727617510575
C12orf76,1.9685803045908834
C14orf119,3.4770168570002578
C14orf132,1.2492776674574946
C14orf142,2.5813334152397607
C14orf166,5.502162362126727
C14orf169,2.0534297923361877
C14orf180,1.1109799474135345
C14orf79,1.0758288827853102
C14orf80,1.2490495678010982
C15orf27,0.853294744643235
C15orf38_AP3S2,1.9709605420187428
C15orf39,1.8699103192269042
C15orf40,1.9336913176659365
C15orf41,2.137716243180155
C15orf57,2.5371107545244542
C15orf61,4.710742764554083
C15orf65,1.968257210149502
C16orf13,4.379594876134185
C16orf45,4.375412053358804
C16orf54,0.9306928863217241
C16orf58,3.580336651988017
C16orf70,3.0667804265020013
C16orf74,0.881938566881395
C16orf86,1.8841294685323182
C16orf87,3.041508069005725
C16orf91,3.4674572733468483
C16orf95,1.0060779576163248
C17orf49,0.39496926584211034
C17orf58,2.2632008558156516
C17orf59,3.355730169599556
C17orf62,3.2520353337096903
C17orf80,2.8350201732946334
C17orf89,5.7224098991344725
C17orf97,1.1255984521513773
C18orf21,2.982190199771416
C18orf25,2.7762628766225275
C18orf8,1.6300658353459943
C19orf12,1.7249338923270658
C19orf18,1.4071274182538254
C19orf24,4.416532265679472
C19orf25,2.531866056865857
C19orf38,1.1049074395345357
C19orf43,6.626644856118617
C19orf47,3.314706537140583
C19orf48,2.212761374276858
C19orf53,6.211413967023356
C19orf60,5.216959515434615
C19orf66,2.4903379961692584
C19orf70,4.935841808458709
C19orf73,1.1159464236606658
C19orf81,1.0878258584817246
C1D,3.089013933924559
C1GALT1,2.025704178222398
C1GALT1C1,2.6947469477485106
C1orf105,2.277019207247227
C1orf109,1.910005431771156
C1orf115,2.3653247851481116
C1orf122,3.6024200012561676
C1orf123,5.216089785403551
C1orf127,1.9023112963537463
C1orf131,2.0148162384392823
C1orf158,0.2378265085436506
C1orf159,1.741415569647308
C1orf162,2.72162445380303
C1orf174,3.6331533224098878
C1orf198,4.107121494718114
C1orf216,3.029519916131269
C1orf233,1.568885951297937
C1orf27,2.268380042388407
C1orf35,2.4303335828418473
C1orf50,2.5842547510675424
C1orf52,2.1555776460453657
C1orf53,0.958788648151521
C1orf56,2.2646757105471362
C1QA,5.681104303888396
C1QB,6.02189984681874
C1QBP,4.884423135381865
C1QC,5.294977292957423
C1QL4,0.459939373893653
C1QTNF1,3.1731175920405263
C1QTNF2,1.2734812487876428
C1QTNF3_AMACR,1.9057391060257758
C1QTNF4,1.4034198288109296
C1QTNF6,2.1272833529241972
C1QTNF9,1.4686241290299413
C1QTNF9B,0.9960666451422523
C1R,6.579699885376897
C1RL,2.841296452172015
C1S,6.535212279201226
C2,2.8700377529196106
C20orf166_AS1,3.257098261883003
C20orf194,2.415350627945213
C20orf196,1.8727282303653439
C20orf24,5.61294025079379
C20orf27,3.1876720619346375
C20orf96,1.2748998990298648
C21orf140,0.8433018198311285
C21orf2,2.8202321869154674
C21orf33,5.087720063699542
C21orf59,3.567591855451329
C21orf91,1.557662799031828
C22orf39,5.220015355621437
C2CD2,1.4373147320541215
C2CD2L,2.2251501433453704
C2CD4B,1.5442150887159558
C2CD5,2.0838885845531014
C2orf40,2.763326245163601
C2orf47,2.774045475720112
C2orf49,1.8337620389118596
C2orf69,2.927772767196041
C2orf74,3.2976227324914373
C2orf88,1.3986940848159022
C3,2.4438435542566044
C3AR1,2.5415564476035875
C3orf14,0.5479949535393719
C3orf17,2.7936394622274534
C3orf18,2.715437596801951
C3orf38,2.607261983427124
C3orf58,1.5140571386178658
C3orf62,2.0199020603195406
C4B_2,1.7700693295161742
C4orf27,2.284588479653464
C4orf3,3.0355603587434867
C4orf32,3.0508167967839683
C4orf33,1.6592528037827563
C5AR1,2.477775282061614
C5orf15,4.306126861855276
C5orf22,2.9324208472951314
C5orf24,2.477190053356163
C5orf28,1.8162581214944389
C5orf30,1.7630838128998947
C5orf56,3.824043194121394
C5orf66,2.034240156858265
C6,0.4062432368832897
C6orf1,3.5019770674386637
C6orf106,4.561709418433637
C6orf136,3.393541373438127
C6orf201,0.3799991666925236
C6orf203,3.2359035265999365
C6orf226,3.71544032433812
C6orf48,4.768810228332274
C6orf62,5.503431234254325
C6orf89,2.174675917926181
C7,1.6017947783508604
C7orf13,1.7077758183414304
C7orf25,3.033368230814366
C7orf26,3.3437029440967687
C7orf43,2.2212589769230737
C7orf49,3.5586171198871295
C7orf50,4.223156771895459
C7orf55,4.351109317568215
C7orf55_LUC7L2,3.303224699851121
C8G,0.8702657783012993
C8orf22,2.428841438994294
C8orf4,2.8650754412053696
C8orf44_SGK3,0.5381125980167146
C8orf58,2.5236435165675
C8orf59,0.9746304765188448
C8orf76,2.8095896767285575
C8orf82,3.016155883214095
C9orf114,3.9261059565549234
C9orf116,0.5703949267637681
C9orf135,0.0
C9orf142,3.0441179538911287
C9orf156,2.20250095499242
C9orf16,4.528408648351192
C9orf3,4.596515093915813
C9orf64,2.523102164635242
C9orf69,3.6200773587519213
C9orf72,2.0828595044472635
C9orf78,4.302914196548358
C9orf89,4.524570231411033
CA12,0.4618335943940248
CA14,0.571029045838922
CA2,2.862668673528922
CA3,10.880729994319308
CA3_AS1,0.9335231527608493
CA4,0.7850368293601359
CA5BP1,3.062470236494944
CAB39,4.401113253256352
CAB39L,1.2751347678454346
CABIN1,2.3878007498348492
CABP1,0.8848524751556744
CABP4,1.1104894963636853
CABP7,1.9766713224311296
CACFD1,2.2985125486265847
CACNA1S,4.567191177128289
CACNA2D1,4.397942800359183
CACNB1,4.999599495422242
CACNG1,7.436785951075482
CACNG6,4.820774375274793
CACTIN,2.839130560107323
CACTIN_AS1,1.0946417157968735
CACYBP,4.272742800177661
CADM1,1.5359678444775846
CADM2,1.0818789514953824
CADM3,1.8108736098022573
CAHM,2.0037176739389193
CALCA,0.8106935158055072
CALCB,2.4164173465057677
CALCOCO1,4.564536414963609
CALCOCO2,4.24451688425464
CALCRL,1.4417481555097291
CALD1,3.7176046310060173
CALHM2,3.3894066206755564
CALM1,7.175307402026051
CALM2,2.3536335149444665
CALML6,1.525518566496698
CALR,6.783690439744174
CALU,4.167123808734558
CAMK1,1.5248788685933312
CAMK1D,1.0123324218297576
CAMK1G,0.07550836524070276
CAMK2A,3.02565394485844
CAMK2B,3.6037882796762166
CAMK2D,2.9243968392909774
CAMK2G,4.342441369266011
CAMK2N1,3.56684487292687
CAMKK1,1.8216681283240306
CAMKK2,1.7249625216807685
CAMKMT,1.953777587108491
CAMLG,3.949093439792305
CAMSAP1,3.053005486190314
CAMSAP2,1.436944662265432
CAMTA2,4.448172516576514
CAND2,5.41277190624398
CANT1,3.0337555614867497
CANX,4.582658189462083
CAP1,4.173740692696007
CAP2,6.518575542946802
CAPG,1.4094208664976284
CAPN1,4.557982745501754
CAPN10,1.9741878489333191
CAPN12,1.30878255350928
CAPN15,3.1950976738382724
CAPN2,4.051979452474196
CAPN3,6.644019589714547
CAPN5,1.392520568128366
CAPN6,2.736639209581812
CAPNS1,7.0404777563716525
CAPRIN2,1.76858048178001
CAPS,1.9339783487556181
CAPZA1,4.439000406395442
CAPZA2,5.720366448377584
CAPZB,3.669457166747732
CARD10,1.5397648600617464
CARD16,1.8204600335882297
CARD6,1.5546436248555997
CARD8,1.6693214236917309
CARD8_AS1,1.552733541160179
CARHSP1,2.276729775146919
CARKD,4.0951095243847755
CARNS1,4.523121003807301
CARS,2.464862932294139
CARS2,3.1098500662944493
CASC4,2.0859120355462135
CASKIN2,2.8180922619922506
CASP1,2.1333792655962776
CASP10,1.5278394969270281
CASP2,1.8018942167940069
CASP3,3.3522487271091155
CASP4,2.5083531884360855
CASP6,1.5716105228146027
CASP7,2.9261555636511276
CASP8,1.387898578520588
CASP9,1.5517863943513448
CASQ1,9.099018560522728
CASQ2,7.169371762808395
CAST,4.923981242396421
CAT,3.9560826534979707
CATSPER3,0.4178078973007065
CAV1,5.720370629059817
CAV2,3.485423243015353
CAV3,4.066346854697764
CBFB,2.8659431280896044
CBLB,1.752781975587088
CBLL1,2.26661608361812
CBLN1,0.7494955938253113
CBLN3,1.3685883272987893
CBR1,1.9722736328744914
CBR3,2.197602156165699
CBR3_AS1,1.9116232043158596
CBS,1.1811076045970366
CBWD1,0.8860001302398248
CBWD2,1.4517917857404024
CBWD5,0.35593323386056386
CBX1,3.0479703314454
CBX3,4.624282782944376
CBX4,3.3164903120636278
CBX6,1.5190228393470682
CBX7,4.160629229004318
CBX8,1.5419057948466266
CBY1,3.869087812337382
CC2D1A,2.250377654707258
CCAR1,2.9279262729974134
CCAR2,3.4170703696595015
CCBL2,1.712255925978551
CCDC101,2.948725839529166
CCDC102A,1.4123098087193982
CCDC106,2.898978384444754
CCDC109B,0.8224289824530063
CCDC110,1.0401274860063712
CCDC112,1.245248490443449
CCDC115,1.097208168276645
CCDC117,2.068610132460576
CCDC12,4.1188375747315655
CCDC124,5.14627652157891
CCDC126,1.822679581165051
CCDC130,3.925227338186738
CCDC136,1.5602373855265677
CCDC137,2.9982976222499365
CCDC14,1.356508055487344
CCDC152,5.657637026908478
CCDC160,0.7354135358721298
CCDC163P,0.9945313338684031
CCDC167,3.3284222165210946
CCDC169_SOHLH2,1.5109704595703528
CCDC22,1.6100452212835632
CCDC24,1.1089209084420684
CCDC25,3.047235365372216
CCDC28A,2.8813971069798177
CCDC28B,3.4533293676798253
CCDC3,2.952867807795693
CCDC34,1.4927517861326516
CCDC43,4.261203003104677
CCDC47,3.9205694407033462
CCDC50,1.6259661896939823
CCDC51,2.9429541579562066
CCDC53,1.3924788664929804
CCDC57,1.622733624023141
CCDC58,2.089349254203139
CCDC59,2.5673884991702978
CCDC61,0.9664698037845835
CCDC63,0.729794384451348
CCDC69,5.136602957650144
CCDC71,3.5060398521610865
CCDC71L,2.553507689526336
CCDC73,2.3380318231020953
CCDC8,2.2941322913183684
CCDC80,3.428302496214186
CCDC82,2.6086744014629577
CCDC84,3.0582045277411014
CCDC85B,5.302381221098584
CCDC86,3.8209709850141844
CCDC88A,1.8684348089388003
CCDC88B,1.1638537939904623
CCDC9,1.81453494517754
CCDC90B,1.3772630889481354
CCDC91,3.4348823829347697
CCDC94,2.8650604721820274
CCER2,1.2850593744007293
CCHCR1,1.3119002214857007
CCL11,1.1242487381145232
CCL13,2.504963123978359
CCL15_CCL14,2.7895796193053264
CCL18,2.5800252084595807
CCL19,3.1143968583372117
CCL2,5.356127560172116
CCL20,0.5363982096717854
CCL21,3.0326971647019074
CCL3,1.9187896463571787
CCL4,2.0144076259852857
CCL5,2.568841549830715
CCL8,2.7165783374350485
CCM2,3.90021597700766
CCM2L,1.5620855091542565
CCNA1,1.455246059391779
CCNA2,1.64147424062512
CCNB1IP1,4.037957047937221
CCNC,2.480083577930593
CCND1,3.380261414171826
CCND2,1.8569959684216888
CCND3,3.8583766182230477
CCNDBP1,2.983189724843312
CCNG1,4.38522662675211
CCNG2,2.3731302098007565
CCNH,2.6962070126069646
CCNI,5.884780606781502
CCNK,4.245791519694486
CCNL1,3.9627877603642503
CCNL2,5.305208218056555
CCNT2,1.5082873729879303
CCPG1,2.3056718032041954
CCR1,2.3927516716961734
CCR10,2.345697485036314
CCR2,0.6892326602114411
CCR3,0.7884122611472002
CCR5,0.8860056423102656
CCR7,1.010306217299989
CCRL2,1.5440231063390946
CCS,3.559652448652274
CCSER2,3.194265804081427
CCT2,3.6156516957306235
CCT3,5.090547289421197
CCT4,3.5931280965655406
CCT5,3.75327207140961
CCT6A,4.505072466018162
CCT6P3,0.1568537035839304
CCT7,5.155097321984669
CCT8,4.182926300552721
CCZ1,3.2280248687372266
CCZ1B,1.918762022725425
CD14,4.969652928242973
CD151,5.051978934902613
CD160,2.5830439948090933
CD163,2.487490489986718
CD164,5.571853585068117
CD180,1.0915008327410105
CD1C,0.2801876317934013
CD2,1.4606085646584042
CD200,1.56613337380212
CD209,1.884359039817207
CD24,2.06446418167109
CD247,1.1167878284564936
CD248,5.010054588494262
CD27,0.5786678921421952
CD274,1.4893025361495165
CD276,3.0287628222128773
CD27_AS1,2.562303605108833
CD2AP,1.8987634522688808
CD2BP2,3.5114017772169874
CD300A,1.5415163717589762
CD300C,0.7452022761461308
CD300E,0.9427642809309728
CD300LG,1.6959610952507576
CD320,3.595803171850769
CD33,1.2462156317229103
CD34,4.9970011321521355
CD36,5.586581731576194
CD37,2.8832527587507273
CD38,1.7391974091053002
CD3D,0.5035028668464101
CD3E,1.7805306464458055
CD3EAP,1.6908541471586709
CD3G,0.3658267890551613
CD4,2.3835056113016213
CD40,2.816798261852336
CD40LG,0.521407744840135
CD44,2.6624296884432685
CD46,3.145700560951289
CD47,2.3309589312061614
CD48,2.4421885082712347
CD5,0.5429193843607776
CD52,2.6566037668957283
CD53,2.8937684754817115
CD55,2.8411539870928286
CD58,2.745205241525713
CD59,2.0184453116874668
CD6,0.6308848243593851
CD63,6.449108684274098
CD68,5.119197184869174
CD69,1.209903074297139
CD7,1.4171780866117032
CD70,0.4454831424714443
CD72,1.1235255883219217
CD74,8.101774695032017
CD79A,1.2675206233038039
CD79B,2.018139684783647
CD81,7.173646931516117
CD82,3.078715380023415
CD83,1.5813672832021863
CD84,0.7162205970729218
CD86,1.5352431090729142
CD8A,0.9624644202020863
CD8B,0.7578696779252596
CD9,5.059705069363044
CD93,2.97412755565979
CD96,0.4250219636363058
CD99L2,1.4919460438540233
CDA,0.9618326030175784
CDC123,3.3391168821188715
CDC16,3.9706658470184526
CDC20,0.5307409856608584
CDC25B,3.2786771686343186
CDC27,0.6447264841248448
CDC34,5.456362036934774
CDC37L1,4.482566579347675
CDC42,5.400198595863911
CDC42BPA,1.1845809067758482
CDC42BPB,3.4174034018912987
CDC42EP1,4.000430886215381
CDC42EP2,3.1004870328416234
CDC42EP3,3.8151299247063055
CDC42EP4,3.58198317783185
CDC42EP5,2.1334897598462863
CDC42SE1,2.749633269294322
CDC42SE2,2.011566657972025
CDCA4,1.2097543972037867
CDCA5,0.862911126474157
CDCA7,1.1169877536378383
CDCA7L,1.1916605672227623
CDH11,1.2747385956821182
CDH13,4.104885304630518
CDH15,4.720311109562959
CDH20,0.22404949419881434
CDH24,0.764749473623164
CDH5,3.9743349491434112
CDIP1,1.1761662894574074
CDIPT,4.135223926646471
CDK1,0.6454190848747955
CDK10,3.4247503616239388
CDK13,1.9707172537242208
CDK16,4.056897618734141
CDK17,0.9075700532415975
CDK18,2.9329806307968
CDK2,2.1871142764444573
CDK2AP1,5.9016299317780145
CDK2AP2,3.594008410074061
CDK4,3.861660561576519
CDK5RAP1,2.6412867164310287
CDK5RAP3,3.702829841710066
CDK6,0.9753979606964155
CDK7,1.4653868395013845
CDK9,3.8257253972365945
CDKN1A,6.127287845136581
CDKN1B,4.88777251888243
CDKN1C,5.195940356474547
CDKN2A,1.1161914571803182
CDKN2B,2.2343397873377757
CDKN2C,2.1946664111037637
CDKN2D,3.051498241210102
CDKN3,0.9592188822376344
CDNF,3.055212167423372
CDO1,2.1059172878266765
CDPF1,2.9910824931889803
CDR2,2.0905429545740475
CDR2L,1.6846384181571645
CDV3,3.633798229999718
CDYL,2.260125019358177
CEACAM16,0.7974685364379691
CEACAM19,1.936020716569105
CEBPA,2.5701357109444802
CEBPB,6.595012152115345
CEBPD,6.4498733786711995
CEBPG,3.976672219666337
CEBPZ,2.670214911273314
CEBPZOS,2.222489632276027
CECR1,1.1302422644241683
CECR2,1.9801642669046204
CECR5,3.8113655811656444
CELF1,2.237688690132765
CELF2,2.171743591699087
CEMP1,2.552868009385182
CENPBD1,2.793874656262574
CENPM,0.7499452649536551
CENPO,2.0570465527074386
CENPP,1.2532097346821978
CENPT,3.4759793468697606
CENPU,1.5700070457594413
CENPV,3.2776507779927955
CEP131,0.7749790087826931
CEP170,1.372345978192772
CEP170B,1.6897222907053182
CEP55,0.5614895293253089
CEP57,2.1834230626128908
CEP63,2.1873730611378366
CEP68,3.157940887087082
CEP85,2.744512671600764
CEP95,1.6902753139722635
CEPT1,2.4914398860560767
CERCAM,3.324397072540178
CERKL,0.7458573541533196
CERS1,2.4748890869174556
CERS2,3.5752850682818265
CERS4,1.2097346189091671
CERS5,1.9039282920547818
CERS6,1.713044439243886
CES2,2.986887149911911
CES3,2.1824323619359904
CES4A,1.9405315771089529
CETN2,3.823121659543658
CETN3,1.0168742834245896
CETN4P,0.39521553607215354
CFAP126,0.4124248997726164
CFAP20,3.3169077499005426
CFAP36,0.2511610519664225
CFAP46,0.6731199334608274
CFAP61,1.7412058948886318
CFAP97,1.7209553686496322
CFB,2.9579028307856308
CFD,6.576922732855724
CFDP1,3.424921906777854
CFH,3.582254319020605
CFHR1,0.486936073334922
CFI,2.222417649935837
CFL1,7.66503114825405
CFL2,6.604270721757996
CFLAR,2.980621328094388
CFP,0.6856847189277474
CGB7,1.5827909696602576
CGGBP1,3.465268587421679
CGRRF1,2.491861935742818
CH17_340M24.3,1.9549563074736467
CH25H,1.529470814837876
CHAC1,3.3034646327885966
CHAC2,1.6283347213621022
CHAD,1.6965757474111465
CHAF1B,1.7353197013994417
CHAMP1,2.19764687099169
CHCHD1,4.4132367652384925
CHCHD10,8.73383810710817
CHCHD3,5.221885255769191
CHCHD4,2.7877337013004575
CHCHD5,0.7368021169172291
CHCHD6,0.8239173586240333
CHCHD7,2.7052682205875374
CHD1L,1.407918065968684
CHD3,1.7757060921483734
CHD4,3.463519742223207
CHFR,2.015484827254818
CHGB,1.7786933558950115
CHI3L1,2.469502187627699
CHIC2,2.072652792937809
CHKA,2.7264909912459574
CHKB,3.634740226729377
CHMP1A,3.8909905804210756
CHMP1B,5.325655929931249
CHMP2A,6.018610741281885
CHMP2B,3.312490438798098
CHMP4A,2.758305594618505
CHMP5,3.475561832779213
CHMP6,4.507051509984709
CHN1,1.9720597322775995
CHN2,1.0891093267180327
CHORDC1,1.6503112166856857
CHP1,5.064825355118055
CHPF,2.9903737081743516
CHPF2,2.6939885350459942
CHPT1,1.6141718762854418
CHRAC1,2.5738970456003787
CHRD,2.1569749135585714
CHRDL1,2.2185191683275836
CHRDL2,2.0926376052113715
CHRNA1,7.069193303691657
CHRNA10,2.734540679623395
CHRNB1,5.72168836654864
CHRND,4.078031079804006
CHRNE,1.539675048089501
CHRNG,3.450710242121193
CHST1,2.0192809053581438
CHST11,0.9281101566243436
CHST12,2.6770556939536587
CHST14,2.6950917118042526
CHST15,2.3629390549664193
CHST2,1.094600685894351
CHST3,2.897792745923902
CHST7,1.627672048912111
CHSY1,2.5164137228350643
CHTF8,1.5643031851097924
CHTOP,2.877992593307266
CHURC1,3.1031362713671196
CHURC1_FNTB,2.029887816430214
CIAPIN1,2.912529987728847
CIART,3.2530347911752866
CIB1,4.036569515948002
CIB2,1.9021070632740353
CIC,2.2114648960505296
CIDEA,0.15862956558634506
CIDEC,1.1629388761557546
CIDECP,2.7255640614399175
CIITA,0.836243629450422
CILP,5.064881177953644
CINP,3.661190107027465
CIPC,4.686251245536282
CIR1,3.965942970088378
CIRBP,6.744269018536634
CIRH1A,1.4962409716080567
CISD1,4.1931906166015365
CISD3,3.978226381563371
CISH,1.7133921446511031
CITED2,4.166387624417504
CITED4,3.9460959235179005
CIZ1,3.8236923422680573
CKAP2,1.6726905477299772
CKAP4,4.3326316224705215
CKB,6.132724316912521
CKLF,1.1566364274110208
CKM,12.377304715951333
CKMT2,6.992619184567085
CKMT2_AS1,0.9557600660988519
CKS1B,1.7112081317387984
CKS2,2.348487403535696
CLASP1,3.6169339725574314
CLASP2,0.6428195557832681
CLASRP,3.121719638353143
CLCC1,2.591999106759717
CLCF1,1.3497051899347583
CLCN1,1.7031743736872718
CLCN3,2.8749785646831727
CLCN4,2.343734992066449
CLCN5,1.418977054167817
CLCN6,2.291990327058553
CLCN7,2.5600996194740806
CLDN1,0.47492677968960684
CLDN11,1.3747389525970155
CLDN12,2.1087469358924547
CLDN15,1.4788101604724035
CLDN23,1.1634846137217432
CLDN5,4.26520579634603
CLDN6,1.210265122905693
CLDN9,1.3163053132834919
CLDND1,4.185218119830728
CLEC10A,0.6424881975951366
CLEC11A,2.624723303228428
CLEC12A,0.5427448341805955
CLEC14A,4.496991299402724
CLEC2B,3.312962742949509
CLEC2D,1.2958661029784133
CLEC2L,0.7995211811421061
CLEC3B,5.652068510019406
CLEC4A,1.120210978107538
CLEC4E,0.3191169524273458
CLEC4G,0.5658067098504908
CLEC4GP1,1.4367582371848961
CLEC7A,1.788306078025406
CLIC1,4.0724158544262155
CLIC2,2.020729637012519
CLIC4,4.425451420305197
CLIC5,5.09870079529868
CLIC6,1.015961968899145
CLINT1,2.6888704511795547
CLIP1,4.251917958633686
CLIP3,1.79256386556237
CLIP4,3.332859711244657
CLK1,3.86372254761814
CLK2,3.1530490855906153
CLK3,2.763204360110358
CLK4,3.0318983271826236
CLN3,2.062412719476092
CLN5,2.651077551116867
CLN6,3.2270403445195623
CLOCK,1.524578308983134
CLPP,4.040000605831446
CLPTM1,4.332771248382353
